MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Misc Val,Mo Sold,SalePrice
85,82.0,11105,5,5,0.0,870.0,0.0,0.0,870.0,965,0,0,965,1.0,1,0,2,1,4,0,1998.0,2.0,580.0,71,0,0,0,0,0,7,159000
60,70.0,8750,6,5,116.0,505.0,0.0,299.0,804.0,804,878,0,1682,0.0,2,1,3,1,7,0,1998.0,2.0,523.0,0,77,0,0,0,0,6,200500
20,68.0,7480,5,6,0.0,480.0,0.0,396.0,876.0,876,0,0,876,1.0,1,0,3,1,5,0,1977.0,2.0,484.0,0,0,0,0,0,0,6,127000
20,80.0,10389,8,5,320.0,1682.0,0.0,296.0,1978.0,1978,0,0,1978,1.0,2,1,3,1,8,1,2003.0,3.0,850.0,188,25,0,0,0,0,5,318000
60,44.0,9548,7,6,223.0,483.0,0.0,458.0,941.0,941,888,0,1829,1.0,2,1,3,1,7,1,2003.0,2.0,613.0,192,39,0,0,0,0,1,237000
60,75.0,9375,7,5,0.0,0.0,0.0,1040.0,1040.0,1044,1054,0,2098,0.0,2,1,4,1,9,1,1997.0,2.0,621.0,331,38,0,0,0,0,4,240000
20,48.0,12137,7,5,442.0,0.0,0.0,1649.0,1649.0,1661,0,0,1661,0.0,2,0,3,1,6,0,1998.0,2.0,598.0,0,34,0,0,0,0,5,224900
20,65.0,8773,7,5,98.0,24.0,0.0,1390.0,1414.0,1414,0,0,1414,0.0,2,0,3,1,6,0,2004.0,2.0,494.0,132,105,0,0,0,0,5,185500
20,68.0,8842,5,6,0.0,0.0,0.0,381.0,381.0,992,0,0,992,0.0,1,0,3,1,6,0,1954.0,1.0,319.0,60,0,56,0,0,0,1,155891
20,60.0,10044,5,6,0.0,1070.0,0.0,126.0,1196.0,1196,0,0,1196,1.0,1,0,3,1,6,0,1968.0,1.0,336.0,257,0,168,0,0,0,6,144000
50,89.0,11792,4,5,0.0,0.0,0.0,744.0,744.0,792,328,0,1120,0.0,1,0,2,1,5,0,1956.0,2.0,480.0,0,0,0,0,160,0,6,64000
80,65.0,6305,6,6,0.0,528.0,0.0,480.0,1008.0,1096,0,0,1096,1.0,1,0,3,1,5,1,1975.0,1.0,352.0,0,0,0,0,0,0,6,125200
80,94.0,7819,6,5,0.0,422.0,127.0,480.0,1029.0,1117,0,0,1117,1.0,1,0,3,1,6,1,1976.0,2.0,672.0,144,0,0,0,0,0,3,107000
20,80.0,8546,4,5,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,0.0,2,0,2,1,5,0,2003.0,2.0,440.0,132,64,0,0,0,0,3,140000
50,52.0,8741,6,4,0.0,94.0,0.0,641.0,735.0,798,689,0,1487,0.0,1,1,3,1,7,1,1949.0,1.0,220.0,0,140,0,0,0,0,4,113000
20,68.0,8562,5,6,145.0,383.0,0.0,833.0,1216.0,1526,0,0,1526,0.0,1,0,4,1,7,1,1957.0,1.0,364.0,116,78,0,0,0,0,5,144500
30,67.0,4853,5,6,203.0,133.0,0.0,974.0,1107.0,1296,0,0,1296,0.0,2,0,2,1,5,1,1979.0,1.0,260.0,0,0,36,0,0,0,5,104000
70,66.0,6858,6,4,0.0,0.0,0.0,806.0,806.0,841,806,0,1647,1.0,1,1,4,1,6,0,1920.0,1.0,216.0,0,66,136,0,0,0,5,128000
30,45.0,8212,3,3,0.0,203.0,0.0,661.0,864.0,864,0,0,864,1.0,1,0,2,1,5,0,1938.0,1.0,200.0,0,0,96,0,0,0,6,58500
50,50.0,9638,6,7,0.0,0.0,0.0,804.0,804.0,1699,748,0,2447,0.0,2,0,4,1,10,1,1969.0,1.0,336.0,272,0,42,0,116,0,3,169000
50,78.0,10452,7,6,371.0,426.0,252.0,850.0,1528.0,1225,908,0,2133,1.0,1,1,4,1,8,2,1941.0,1.0,312.0,0,0,86,0,0,0,7,257500
20,100.0,17500,7,8,0.0,1406.0,0.0,496.0,1902.0,1902,0,0,1902,1.0,2,0,3,1,7,2,1959.0,2.0,567.0,0,207,162,0,0,0,5,335000
80,85.0,19645,7,6,44.0,343.0,0.0,80.0,423.0,896,756,0,1652,1.0,2,1,3,1,6,0,1994.0,2.0,473.0,0,0,0,0,0,0,6,203135
120,35.0,3907,8,6,0.0,747.0,0.0,235.0,982.0,1034,0,0,1034,1.0,1,0,1,1,4,1,1989.0,2.0,598.0,141,36,0,0,0,0,4,185000
120,35.0,3907,8,5,0.0,76.0,0.0,1115.0,1191.0,1191,0,0,1191,0.0,2,0,2,1,5,1,1989.0,2.0,531.0,112,81,0,0,0,0,3,162500
20,100.0,15602,7,8,0.0,1247.0,0.0,254.0,1501.0,1801,0,0,1801,1.0,2,0,1,1,6,2,1959.0,2.0,484.0,0,54,0,0,161,0,3,289000
50,40.0,5436,4,8,0.0,735.0,0.0,61.0,796.0,796,358,0,1154,1.0,1,0,3,1,7,0,1922.0,1.0,240.0,0,96,0,0,0,0,5,125500
50,60.0,7500,4,4,0.0,0.0,0.0,698.0,698.0,698,430,0,1128,0.0,1,0,2,1,6,0,1980.0,2.0,528.0,30,0,164,0,0,0,4,68400
50,66.0,8712,4,7,0.0,0.0,0.0,859.0,859.0,859,319,0,1178,0.0,1,0,2,1,7,0,1964.0,1.0,384.0,68,0,98,0,0,0,1,102776
20,66.0,8712,5,5,0.0,0.0,0.0,540.0,540.0,1044,0,0,1044,0.0,1,0,2,1,4,0,1952.0,2.0,504.0,0,0,0,0,0,54,6,55993
120,44.0,3811,8,5,186.0,1373.0,0.0,221.0,1594.0,1646,0,0,1646,1.0,2,0,2,1,5,1,2004.0,2.0,525.0,128,53,0,0,155,0,5,246000
60,85.0,11050,8,5,0.0,615.0,0.0,434.0,1049.0,1036,880,0,1916,1.0,2,1,3,1,8,1,1998.0,3.0,741.0,0,70,0,0,0,0,5,254900
80,74.0,9620,6,7,0.0,679.0,0.0,564.0,1243.0,1285,0,0,1285,0.0,2,0,3,1,6,1,1977.0,2.0,473.0,375,26,0,0,0,80,5,190000
20,129.0,9196,7,5,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,0.0,2,0,3,1,7,0,2003.0,2.0,573.0,100,150,0,0,0,0,4,201000
20,88.0,11896,7,5,60.0,78.0,0.0,1258.0,1336.0,1346,0,0,1346,1.0,2,0,3,1,6,1,2008.0,3.0,660.0,100,48,0,0,0,0,5,220000
20,73.0,9803,7,5,0.0,0.0,0.0,1214.0,1214.0,1214,0,0,1214,0.0,2,0,2,1,6,0,2010.0,2.0,520.0,0,25,0,0,0,0,1,179781
60,73.0,9802,5,5,0.0,0.0,0.0,384.0,384.0,744,700,0,1444,0.0,2,1,3,1,7,0,2007.0,2.0,400.0,100,0,0,0,0,0,4,174000
60,92.0,12003,8,5,84.0,0.0,0.0,774.0,774.0,774,1194,0,1968,0.0,2,1,4,1,8,1,2009.0,3.0,680.0,0,75,0,0,0,0,5,269500
60,80.0,11316,7,5,44.0,624.0,0.0,193.0,817.0,824,1070,0,1894,1.0,2,1,4,1,8,1,2002.0,2.0,510.0,0,40,0,0,0,0,2,214900
60,85.0,14191,8,5,0.0,0.0,0.0,967.0,967.0,993,915,0,1908,0.0,2,1,4,1,9,0,2002.0,2.0,431.0,135,0,0,0,0,0,4,202900
20,85.0,15300,5,5,0.0,42.0,0.0,1026.0,1068.0,1264,0,0,1264,1.0,1,0,2,1,7,1,1965.0,2.0,528.0,0,0,0,0,0,0,6,169000
20,93.0,10114,5,5,0.0,0.0,0.0,1430.0,1430.0,1430,0,0,1430,0.0,2,0,3,1,7,0,2004.0,2.0,624.0,0,0,0,0,0,0,3,173500
120,31.0,2394,5,6,0.0,915.0,0.0,30.0,945.0,945,0,0,945,1.0,1,0,2,1,5,1,1973.0,1.0,253.0,174,0,56,0,108,0,5,119500
160,36.0,2592,5,3,0.0,129.0,232.0,175.0,536.0,536,576,0,1112,0.0,1,1,3,1,4,0,1976.0,1.0,336.0,182,0,0,0,0,0,4,85000
160,21.0,1890,4,6,0.0,294.0,0.0,252.0,546.0,546,546,0,1092,0.0,1,1,3,1,5,0,1972.0,1.0,286.0,0,0,64,0,0,0,6,85500
20,50.0,6953,5,7,0.0,469.0,0.0,395.0,864.0,874,0,0,874,0.0,1,0,3,1,5,0,1971.0,1.0,352.0,0,0,0,0,0,0,6,130000
60,63.0,10475,5,5,0.0,458.0,0.0,166.0,624.0,624,650,0,1274,0.0,1,1,3,1,6,0,1993.0,2.0,576.0,22,0,0,0,0,0,3,136000
20,74.0,13008,6,5,0.0,564.0,0.0,318.0,882.0,882,0,0,882,0.0,1,0,2,1,5,0,1956.0,1.0,502.0,0,0,0,0,0,0,10,124500
20,85.0,10200,6,5,440.0,844.0,0.0,590.0,1434.0,1434,0,0,1434,1.0,2,0,4,1,7,1,1974.0,2.0,528.0,80,21,0,0,0,0,6,157000
60,88.0,10179,6,5,0.0,847.0,0.0,98.0,945.0,945,663,0,1608,0.0,2,1,3,1,7,1,1997.0,2.0,470.0,252,30,0,0,0,0,7,189500
80,60.0,8400,7,5,32.0,284.0,0.0,100.0,384.0,958,670,0,1628,0.0,2,1,3,1,7,1,1996.0,2.0,390.0,48,72,0,0,0,490,6,189000
20,42.0,14892,9,5,160.0,1320.0,0.0,426.0,1746.0,1746,0,0,1746,1.0,2,0,3,1,7,2,2006.0,3.0,758.0,201,39,0,0,0,0,10,377500
120,40.0,5664,8,5,0.0,1158.0,0.0,343.0,1501.0,1659,0,0,1659,1.0,2,0,2,1,5,1,2000.0,2.0,499.0,212,59,0,0,0,0,10,278000
120,61.0,7380,8,5,0.0,341.0,0.0,1077.0,1418.0,1478,0,0,1478,1.0,2,0,2,1,5,0,1998.0,2.0,495.0,168,43,0,0,0,0,7,240000
120,57.0,8013,8,5,0.0,741.0,0.0,846.0,1587.0,1734,0,0,1734,1.0,2,0,2,1,6,0,1995.0,2.0,528.0,52,50,0,0,0,0,9,239500
80,57.0,8923,7,5,0.0,189.0,0.0,195.0,384.0,751,631,0,1382,0.0,2,1,3,1,7,1,1998.0,2.0,396.0,256,0,0,0,0,0,2,177500
60,60.0,7500,6,5,0.0,476.0,0.0,476.0,952.0,952,684,0,1636,1.0,2,1,3,1,7,1,1998.0,2.0,440.0,0,84,0,0,0,0,10,191000
60,59.0,7837,6,7,0.0,0.0,0.0,799.0,799.0,799,772,0,1571,0.0,2,1,3,1,7,1,1993.0,2.0,380.0,0,40,0,0,0,0,5,178000
20,58.0,7250,6,5,45.0,0.0,0.0,1181.0,1181.0,1190,0,0,1190,0.0,2,0,3,1,6,1,1993.0,2.0,430.0,0,21,0,0,0,0,11,166000
60,65.0,8125,6,5,0.0,0.0,0.0,702.0,702.0,702,779,0,1481,0.0,2,1,3,1,6,1,1994.0,2.0,343.0,0,36,0,0,0,0,3,174000
20,124.0,16158,7,5,16.0,1274.0,0.0,256.0,1530.0,1530,0,0,1530,1.0,2,0,3,1,7,1,2005.0,2.0,430.0,168,36,0,0,0,0,6,260000
60,94.0,13005,7,7,278.0,692.0,0.0,153.0,845.0,1153,1200,0,2353,1.0,2,1,4,1,10,1,1983.0,2.0,484.0,288,195,0,0,0,0,8,260000
20,48.0,17043,6,5,0.0,0.0,0.0,1362.0,1362.0,1586,0,0,1586,0.0,2,0,3,1,7,1,1979.0,2.0,435.0,192,0,0,0,0,0,1,181000
20,85.0,11900,7,5,209.0,822.0,0.0,564.0,1386.0,1411,0,0,1411,0.0,2,0,3,1,6,1,1977.0,2.0,544.0,192,0,0,0,0,0,4,82500
20,80.0,10928,6,6,101.0,363.0,0.0,1064.0,1427.0,1671,0,0,1671,0.0,2,0,3,1,7,1,1978.0,2.0,484.0,252,55,0,0,0,0,8,200000
20,80.0,11088,6,5,144.0,832.0,0.0,308.0,1140.0,1707,0,0,1707,0.0,2,0,3,1,7,1,1978.0,2.0,479.0,0,0,0,0,0,0,5,184000
20,82.0,11880,7,5,206.0,704.0,0.0,567.0,1271.0,1601,0,0,1601,0.0,2,0,3,1,7,1,1978.0,2.0,478.0,0,0,0,0,0,0,4,157000
20,80.0,10400,7,5,189.0,0.0,0.0,1090.0,1090.0,1370,0,0,1370,0.0,2,0,3,1,6,1,1976.0,2.0,479.0,0,0,0,0,0,0,6,152000
60,70.0,7000,7,5,0.0,622.0,0.0,304.0,926.0,1016,868,0,1884,1.0,2,1,3,1,7,1,2003.0,2.0,581.0,0,35,0,0,0,0,6,240900
60,75.0,8004,8,5,110.0,544.0,0.0,288.0,832.0,832,1103,0,1935,1.0,2,1,3,1,8,0,2009.0,2.0,552.0,0,150,0,0,0,0,12,263435
20,78.0,10140,6,6,196.0,888.0,0.0,228.0,1116.0,1116,0,0,1116,1.0,2,0,3,1,6,1,1974.0,2.0,528.0,0,0,0,0,0,0,4,167900
20,85.0,11050,7,5,0.0,636.0,0.0,540.0,1176.0,1193,0,0,1193,0.0,2,0,3,1,5,1,1975.0,2.0,506.0,40,0,0,0,0,0,8,158000
20,78.0,10140,6,5,174.0,0.0,0.0,1064.0,1064.0,1350,0,0,1350,0.0,2,0,3,1,7,1,1974.0,2.0,478.0,0,0,0,0,0,0,8,165000
20,61.0,7930,6,8,0.0,439.0,472.0,115.0,1026.0,1026,0,0,1026,1.0,1,0,3,1,5,0,1969.0,2.0,440.0,171,48,0,0,0,0,7,156000
20,60.0,7038,4,6,0.0,726.0,0.0,138.0,864.0,864,0,0,864,1.0,1,0,3,1,5,0,2001.0,2.0,576.0,210,0,0,0,0,0,9,76500
20,60.0,6960,4,6,0.0,375.0,239.0,250.0,864.0,864,0,0,864,0.0,1,0,3,1,5,0,1989.0,2.0,660.0,96,0,0,0,0,500,11,120500
20,70.0,8120,4,7,0.0,191.0,0.0,673.0,864.0,864,0,0,864,0.0,1,0,3,1,5,0,1994.0,2.0,463.0,0,0,0,0,0,0,7,124500
20,70.0,10500,4,6,0.0,524.0,180.0,160.0,864.0,864,0,0,864,0.0,1,0,2,1,4,0,1989.0,2.0,576.0,216,0,0,0,0,0,3,97000
20,60.0,9000,4,7,0.0,240.0,0.0,624.0,864.0,864,0,0,864,0.0,1,0,3,1,5,0,1986.0,2.0,576.0,200,0,0,0,0,0,7,130000
160,21.0,1680,6,5,504.0,254.0,0.0,229.0,483.0,483,504,0,987,1.0,1,1,2,1,5,0,1973.0,1.0,264.0,0,0,0,0,0,0,7,111000
160,24.0,2368,5,6,312.0,765.0,0.0,0.0,765.0,765,600,0,1365,0.0,1,1,3,1,7,0,1970.0,2.0,440.0,0,36,0,0,0,0,5,125000
160,21.0,1680,5,5,142.0,0.0,0.0,630.0,630.0,630,672,0,1302,0.0,2,1,3,1,6,0,1991.0,1.0,280.0,0,0,0,0,0,0,5,112000
160,21.0,1680,6,6,425.0,110.0,294.0,79.0,483.0,483,504,0,987,1.0,1,1,2,1,5,0,1972.0,1.0,288.0,0,0,0,0,0,0,7,97000
160,21.0,1680,6,8,510.0,162.0,0.0,321.0,483.0,483,504,0,987,0.0,1,1,2,1,5,0,1972.0,1.0,264.0,250,0,0,0,0,0,5,118000
160,21.0,1680,5,7,268.0,231.0,0.0,399.0,630.0,630,672,0,1302,0.0,2,1,3,1,6,0,1972.0,1.0,264.0,185,0,0,0,0,0,2,119500
160,24.0,2308,6,5,0.0,306.0,0.0,498.0,804.0,804,744,0,1548,0.0,2,1,3,1,7,1,1976.0,2.0,440.0,108,0,0,0,0,0,9,146000
160,24.0,2280,6,6,0.0,566.0,0.0,289.0,855.0,855,601,0,1456,0.0,2,1,3,1,7,1,1976.0,2.0,440.0,87,0,0,0,0,0,7,148500
160,24.0,2308,6,5,0.0,257.0,495.0,103.0,855.0,855,467,0,1322,0.0,2,1,3,1,6,1,1974.0,2.0,440.0,260,0,0,0,0,0,6,147000
160,24.0,2349,6,5,0.0,389.0,0.0,466.0,855.0,855,601,0,1456,0.0,2,1,3,1,6,1,1977.0,2.0,440.0,0,28,0,0,0,0,5,137900
160,24.0,2364,6,5,0.0,320.0,0.0,484.0,804.0,804,744,0,1548,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,108,0,0,0,0,0,7,147000
160,24.0,2289,6,6,0.0,311.0,0.0,544.0,855.0,855,586,0,1441,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,28,0,0,0,0,0,4,148500
160,24.0,2364,6,5,0.0,279.0,0.0,576.0,855.0,855,601,0,1456,0.0,2,1,3,1,6,1,1978.0,2.0,440.0,147,0,0,0,0,0,4,138000
120,24.0,2104,7,6,0.0,536.0,0.0,300.0,836.0,836,0,0,836,0.0,1,0,2,1,5,0,1976.0,1.0,345.0,150,20,0,0,0,0,10,128500
20,65.0,7150,5,5,60.0,432.0,0.0,460.0,892.0,892,0,0,892,0.0,1,0,3,1,5,0,1967.0,1.0,288.0,0,0,0,0,0,0,7,100000
20,96.0,12456,10,5,230.0,1172.0,0.0,528.0,1700.0,1718,0,0,1718,1.0,2,0,3,1,7,1,2008.0,3.0,786.0,216,48,0,0,0,0,7,337500
20,108.0,13173,9,5,300.0,1572.0,0.0,80.0,1652.0,1652,0,0,1652,1.0,2,0,2,1,6,2,2006.0,2.0,840.0,404,102,0,0,0,0,11,325000
20,110.0,14230,8,5,640.0,0.0,0.0,1566.0,1566.0,1600,0,0,1600,0.0,2,0,3,1,7,1,2007.0,3.0,890.0,0,56,0,0,0,0,7,256300
60,95.0,12350,9,5,0.0,986.0,0.0,379.0,1365.0,1365,1325,0,2690,1.0,2,1,3,1,8,1,2009.0,3.0,864.0,0,197,0,0,0,0,7,398800
60,96.0,11308,9,5,154.0,936.0,0.0,168.0,1104.0,1130,1054,0,2184,1.0,2,1,3,1,10,1,2008.0,3.0,836.0,0,102,0,0,0,0,7,335000
20,95.0,12350,9,5,450.0,1232.0,0.0,788.0,2020.0,2020,0,0,2020,1.0,2,0,3,1,7,1,2008.0,3.0,896.0,192,98,0,0,0,0,5,404000
20,94.0,12220,10,5,305.0,1436.0,0.0,570.0,2006.0,2020,0,0,2020,1.0,2,1,3,1,9,1,2009.0,3.0,900.0,156,54,0,0,0,0,9,402861
20,95.0,11578,9,5,302.0,0.0,0.0,1736.0,1736.0,1736,0,0,1736,0.0,2,0,3,1,7,1,2008.0,3.0,834.0,319,90,0,0,0,0,7,360000
20,129.0,16870,8,5,238.0,1531.0,0.0,251.0,1782.0,1782,0,0,1782,1.0,2,0,3,1,7,2,2004.0,3.0,932.0,99,82,0,0,0,0,4,296000
20,87.0,11146,8,5,250.0,0.0,0.0,1709.0,1709.0,1717,0,0,1717,0.0,2,0,3,1,7,1,2006.0,3.0,908.0,169,39,0,0,0,0,7,255500
20,87.0,10367,9,5,284.0,1015.0,0.0,724.0,1739.0,1743,0,0,1743,1.0,2,0,3,1,8,1,2008.0,3.0,927.0,168,45,0,0,0,0,6,335000
20,76.0,9591,8,5,262.0,1088.0,0.0,625.0,1713.0,1713,0,0,1713,1.0,2,0,3,1,7,1,2004.0,3.0,856.0,0,26,0,0,170,0,1,274900
20,77.0,10872,9,5,122.0,1037.0,0.0,467.0,1504.0,1531,0,0,1531,1.0,2,0,2,1,6,1,2006.0,3.0,700.0,184,52,0,0,0,0,2,300000
20,102.0,13514,9,5,285.0,1142.0,0.0,632.0,1774.0,1808,0,0,1808,1.0,2,0,3,1,7,1,2008.0,3.0,850.0,200,26,0,0,0,0,3,324000
60,74.0,8834,9,5,216.0,1170.0,0.0,292.0,1462.0,1462,762,0,2224,1.0,2,1,4,1,10,1,2004.0,3.0,738.0,184,0,0,0,0,0,6,350000
20,107.0,11362,8,5,42.0,1039.0,0.0,797.0,1836.0,1836,0,0,1836,1.0,2,0,3,1,7,1,2004.0,3.0,862.0,125,185,0,0,0,0,3,280000
20,90.0,12878,7,5,418.0,1262.0,0.0,498.0,1760.0,1760,0,0,1760,1.0,2,0,3,1,8,1,2003.0,2.0,583.0,165,190,0,0,0,0,6,269500
20,79.0,9541,7,5,268.0,0.0,0.0,1502.0,1502.0,1502,0,0,1502,0.0,2,0,3,1,7,0,2009.0,2.0,644.0,0,114,0,0,0,0,9,233170
60,96.0,13262,8,5,186.0,0.0,0.0,1082.0,1082.0,1105,1295,0,2400,0.0,3,1,4,1,10,1,2003.0,3.0,730.0,114,40,0,0,0,0,6,290000
20,70.0,9658,8,5,383.0,0.0,0.0,1598.0,1598.0,1606,0,0,1606,0.0,2,0,3,1,6,1,2006.0,3.0,871.0,230,60,0,0,0,0,7,255900
120,47.0,6904,6,5,240.0,836.0,0.0,522.0,1358.0,1358,0,0,1358,0.0,2,0,2,1,6,1,2005.0,2.0,484.0,192,36,0,0,0,0,8,213000
120,34.0,5381,6,5,135.0,900.0,0.0,406.0,1306.0,1306,0,0,1306,1.0,2,0,1,1,5,1,2005.0,2.0,624.0,170,63,0,0,0,0,8,196000
120,34.0,5122,6,5,135.0,881.0,0.0,425.0,1306.0,1306,0,0,1306,1.0,2,0,1,1,5,1,2005.0,2.0,624.0,170,63,0,0,0,0,3,184500
120,80.0,10307,7,5,176.0,876.0,0.0,474.0,1350.0,1358,0,0,1358,1.0,2,0,2,1,6,1,2008.0,2.0,484.0,192,26,0,0,0,0,5,212500
120,34.0,5001,7,5,166.0,904.0,0.0,410.0,1314.0,1314,0,0,1314,1.0,2,0,2,1,6,1,2008.0,2.0,626.0,172,62,0,0,0,0,7,230000
20,117.0,15262,8,5,470.0,1557.0,0.0,643.0,2200.0,2200,0,0,2200,1.0,2,1,3,1,8,1,2003.0,3.0,685.0,208,55,0,0,0,0,7,382500
120,44.0,7390,9,5,308.0,800.0,0.0,1084.0,1884.0,1884,0,0,1884,1.0,2,0,2,1,6,1,2008.0,2.0,649.0,231,90,0,0,0,0,5,320000
120,48.0,6472,9,5,500.0,0.0,0.0,1451.0,1451.0,1456,0,0,1456,0.0,2,0,2,1,6,1,2008.0,2.0,539.0,192,42,0,0,0,0,4,248500
20,129.0,16770,8,5,270.0,1196.0,0.0,516.0,1712.0,1712,0,0,1712,1.0,2,0,3,1,8,1,2002.0,3.0,701.0,218,183,0,0,0,0,9,286500
120,48.0,6240,8,5,176.0,863.0,0.0,461.0,1324.0,1324,0,0,1324,1.0,2,0,2,1,6,1,2006.0,2.0,550.0,192,38,0,0,0,0,12,254000
120,48.0,3480,7,5,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,1405,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,148,36,0,0,0,0,11,173000
160,36.0,2268,7,5,106.0,567.0,0.0,197.0,764.0,764,862,0,1626,0.0,2,0,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,7,173000
60,63.0,10928,7,5,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,100,0,0,0,0,0,6,184000
60,57.0,8918,6,5,0.0,0.0,0.0,745.0,745.0,745,745,0,1490,0.0,2,1,3,1,7,1,2005.0,2.0,392.0,36,20,0,0,0,0,7,167800
60,122.0,11911,6,5,0.0,0.0,0.0,684.0,684.0,684,876,0,1560,0.0,2,1,3,1,6,1,2005.0,2.0,400.0,100,38,0,0,0,0,3,174000
120,53.0,3684,7,5,130.0,0.0,0.0,1373.0,1373.0,1555,0,0,1555,0.0,2,0,2,1,7,1,2007.0,3.0,660.0,143,20,0,0,0,0,6,174000
120,51.0,3635,7,5,130.0,988.0,0.0,398.0,1386.0,1569,0,0,1569,0.0,2,0,1,1,7,1,2007.0,3.0,660.0,143,20,0,0,0,0,5,175900
120,43.0,3182,7,5,16.0,16.0,0.0,1357.0,1373.0,1555,0,0,1555,0.0,2,0,2,1,7,1,2005.0,2.0,430.0,143,20,0,0,0,0,5,192500
120,43.0,3182,7,5,16.0,16.0,0.0,1330.0,1346.0,1504,0,0,1504,0.0,2,0,1,1,7,1,2005.0,2.0,457.0,156,0,0,0,0,0,5,181000
120,43.0,3182,7,5,16.0,16.0,0.0,1204.0,1220.0,1220,0,0,1220,0.0,2,0,2,1,5,1,2005.0,2.0,397.0,100,16,0,0,0,0,8,180000
120,43.0,3182,7,5,11.0,16.0,0.0,1129.0,1145.0,1145,0,0,1145,0.0,2,0,2,1,5,1,2005.0,2.0,397.0,100,16,0,0,0,0,9,160200
60,71.0,7795,7,5,0.0,425.0,0.0,291.0,716.0,716,716,0,1432,1.0,2,1,3,1,6,1,2004.0,2.0,432.0,100,51,0,0,0,0,7,188500
80,59.0,9434,7,5,0.0,0.0,0.0,384.0,384.0,744,630,0,1374,0.0,2,1,3,1,6,1,2004.0,2.0,400.0,100,0,0,0,0,0,8,170000
60,62.0,7984,7,5,200.0,0.0,0.0,868.0,868.0,868,762,0,1630,0.0,2,1,3,1,7,1,2004.0,2.0,436.0,120,48,0,0,0,0,9,189500
60,61.0,10125,7,5,0.0,0.0,0.0,846.0,846.0,846,748,0,1594,0.0,2,1,3,1,7,1,2004.0,2.0,434.0,300,48,0,0,0,0,7,195500
120,34.0,5063,7,5,166.0,904.0,0.0,410.0,1314.0,1314,0,0,1314,1.0,2,0,2,1,6,1,2008.0,2.0,626.0,172,62,0,0,0,0,4,207500
80,61.0,9734,7,5,0.0,241.0,113.0,30.0,384.0,744,630,0,1374,0.0,2,1,3,1,7,0,2004.0,2.0,400.0,0,0,0,0,0,0,5,167000
60,60.0,8123,6,5,16.0,0.0,0.0,982.0,982.0,1007,793,0,1800,0.0,2,1,3,1,7,1,2000.0,2.0,463.0,100,63,0,0,0,0,6,179000
60,42.0,8433,6,5,0.0,683.0,0.0,111.0,794.0,819,695,0,1514,1.0,2,1,3,1,7,1,2000.0,2.0,394.0,0,72,0,0,0,0,6,190000
80,62.0,7750,7,5,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,0.0,2,1,3,1,7,1,1999.0,2.0,400.0,0,0,0,0,0,0,3,156000
80,64.0,7848,7,6,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,0.0,2,1,3,1,7,1,1999.0,2.0,410.0,0,0,0,0,0,0,6,168000
60,106.0,12720,8,5,150.0,1173.0,0.0,282.0,1455.0,1466,1221,0,2687,1.0,2,1,4,1,10,2,2000.0,3.0,810.0,252,30,0,0,0,0,9,327000
60,90.0,9900,7,5,256.0,987.0,0.0,360.0,1347.0,1372,1274,0,2646,1.0,2,1,4,1,9,1,1993.0,3.0,656.0,340,60,144,0,0,0,4,260000
60,79.0,9085,7,5,286.0,816.0,0.0,254.0,1070.0,1094,967,0,2061,1.0,2,1,3,1,7,1,1995.0,2.0,647.0,296,102,209,0,0,0,11,260000
20,74.0,9612,8,5,72.0,0.0,0.0,1468.0,1468.0,1468,0,0,1468,0.0,2,0,3,1,6,1,2008.0,3.0,898.0,210,150,0,0,0,0,12,244600
20,86.0,11194,8,5,240.0,0.0,0.0,1696.0,1696.0,1696,0,0,1696,0.0,2,0,3,1,7,0,2008.0,3.0,972.0,120,56,0,0,0,0,9,275000
20,78.0,10206,8,5,294.0,0.0,0.0,1614.0,1614.0,1658,0,0,1658,0.0,2,1,3,1,7,1,2008.0,3.0,726.0,144,44,0,0,0,0,9,257500
20,78.0,9262,8,5,194.0,0.0,0.0,1573.0,1573.0,1578,0,0,1578,0.0,2,0,3,1,7,1,2008.0,3.0,840.0,0,36,0,0,0,0,5,287090
20,85.0,10130,8,5,260.0,1294.0,0.0,408.0,1702.0,1702,0,0,1702,1.0,2,0,3,1,7,1,2007.0,3.0,844.0,0,69,0,0,0,0,3,275500
